BODEGA,CODIGO,NEW_MAX
418,0000141118,2
427,05667,7
431,0000126793,4
434,0000113045,7
434,0000131168,3
445,0000129978,2
445,10416,2
445,10766,9
448,0000101699,10
451,0000124375,2
452,0000106053,7
452,0000128470,7
452,0000138169,4
452,09713,7
453,0000105161,2
453,0000136370,2
453,0000137878,2
459,0000114072,4
461,0000109079,4
461,0000118924,4
461,0000136568,7
464,00185,4
464,05666,7
470,09072,4
470,12432,2
473,0000124296,6
477,0000131905,4
479,0000124987,8
479,0000134209,2
479,13825,8
485,0000123121,7
485,12788,4
486,0000140828,2
489,0000118628,4
489,01490,8
489,10397,4
492,0000119841,8
494,0000131280,2
494,0000133030,2
494,08235,4
497,0000112009,4
497,0000130675,4
502,0000113914,7
502,0000132374,4
504,0000135106,4
504,0000139134,4
504,05793,3
504,09466,4
509,0000137450,2
510,0000129920,7
510,05047,7
511,0000112182,8
511,0000124987,8
513,0000121679,11
513,0000127414,2
513,0000128679,4
513,12265,4
515,05666,6
515,06078,4
517,0000134285,2
518,0000133889,4
518,13576,2
523,0000129937,2
525,0000107767,4
525,0000130157,4
525,0000136289,2
525,00589,9
527,0000113037,4
528,08476,18
539,16636,9
540,0000135574,4
542,0000134774,2
549,01880,4
550,0000123564,4
552,05469,2
557,0000130144,2
558,01323,4
559,0000125113,4
560,0000125444,4
561,0000129597,8
561,0000136381,4
561,05232,4
562,0000116860,3
563,0000119964,4
563,0000135374,8
563,0000135663,4
563,0000138189,4
563,06726,4
563,15212,4
565,19381,2
566,01530,4
577,0000137416,2
580,0000122885,2
582,0000130713,2
587,0000125020,5
587,10894,5
604,0000128954,7
604,0000130024,2
604,08666,2
605,0000113045,8
605,0000130192,2
608,0000108301,4
608,0000119293,4
608,0000133330,4
608,0000135476,2
608,07448,9
614,05134,2
614,28713,4
622,05417,4
632,0000116213,4
632,0000135784,2
632,16979,2
636,13373,23
640,0000113915,10
640,10981,4
640,13857,8
642,0000132721,4
642,08476,7
644,0000103754,8
644,00424,10
645,0000106237,4
645,0000134159,4
645,12057,4
653,0000113135,2
654,0000130656,4
671,0000102515,4
671,0000133173,7
671,0000135394,4
676,0000127096,7
677,12070,4
679,10362,4
682,0000106119,7
682,0000129583,4
682,02346,8
682,09198,7
684,0000106455,4
694,05020,4
704,0000112591,2
704,13269,2
709,02329,2
711,0000129277,19
711,0000136944,2
713,0000123222,7
715,0000105753,3
715,01303,4
715,08007,4
727,0000124308,7
727,0000136377,2
727,0000138057,2
728,12788,2
728,20548,2
729,0000115182,3
744,0000127097,8
751,0000103735,4
751,0000130405,4
759,09645,4
759,12172,4
760,0000110233,2
760,0000122885,4
760,0000123121,4
760,05968,4
762,0000102539,4
762,0000132805,2
762,0000134799,2
762,00407,4
773,0000132320,2
773,0000133563,2
774,0000133516,2
774,12057,4
775,0000102068,4
777,0000125117,3
777,04203,8
780,0000102636,4
780,0000105481,4
780,0000122185,4
780,0000134223,4
780,0000134672,4
780,01718,4
780,08797,4
780,12074,8
781,09788,2
787,0000126793,4
791,0000122765,2
791,12337,8
792,0000105729,2
801,0000128616,8
801,0000138080,11
806,10863,5
809,0000105275,6
809,0000130410,2
809,0000130985,2
809,0000136204,2
811,0000111869,2
811,0000125033,2
811,0000128882,2
811,0000134161,2
811,06733,2
811,12383,2
811,16732,2
818,0000101386,4
818,04107,4
818,24140,7
820,01717,2
820,08235,8
825,0000133093,2
825,00403,8
825,04081,2
830,0000115372,2
830,0000128707,4
830,01573,2
830,04520,4
830,12070,2
837,0000128611,4
837,0000130456,9
837,0000130556,3
837,13449,3
838,0000128948,7
838,12799,7
838,12996,7
841,16636,9
842,0000130974,4
844,07045,2
848,0000136715,2
848,0000137200,4
849,0000135904,4
850,0000113915,6
855,0000101841,4
859,0000120016,2
859,01710,4
859,16517,2
860,08635,4
861,0000100163,2
861,0000116830,5
861,0000134935,2
861,01575,2
861,09082,6
863,15108,2
864,13638,6
869,0000122742,4
880,0000120648,9
880,05751,6
881,0000114635,4
881,19803,4
886,0000136395,2
886,20373,2
890,00659,8
894,0000113037,3
894,0000132589,2
894,0000135482,3
894,08715,2
897,0000127024,2
897,07189,2
899,0000133563,4
924,0000100943,2
924,05666,9
924,13833,4
946,04663,4
946,06231,4
004,0000100791,4
005,0000130158,4
005,07971,2
008,0000109080,4
008,0000128787,15
008,12788,4
009,0000126793,3
010,0000119204,4
011,0000138222,4
013,0000134648,11
017,0000116833,24
017,0000117283,4
017,0000139739,2
017,04155,4
018,0000130455,8
018,05878,16
018,09920,8
021,0000125136,4
029,0000106831,2
029,0000118923,2
029,0000124916,4
029,0000128946,9
029,22397,4
033,0000106794,4
034,08829,2
034,13660,6
036,0000137630,8
036,15168,4
037,02352,2
038,12134,4
040,0000129943,3
040,0000135572,3
040,19568,3
042,0000133289,8
042,05304,8
042,08877,8
043,13373,12
044,0000116379,4
044,06218,4
048,10238,2
050,0000101699,4
050,0000104912,2
051,07970,4
056,0000135578,2
057,12241,4
064,0000134464,4
064,04688,4
064,05384,4
065,01424,4
066,0000134159,4
069,0000103703,2
069,0000123823,2
069,0000136395,2
069,12279,2
075,05236,4
075,05401,4
077,06143,4
079,09971,3
081,0000106068,2
081,0000109182,4
081,09718,2
082,06074,2
082,09894,2
088,0000102068,5
091,19185,2
1002,0000123947,2
1003,0000132914,2
1007,0000103578,2
1007,0000135311,8
101,13835,2
1015,0000127042,2
1019,17859,4
1022,0000132255,8
1022,10863,8
1022,16636,8
1022,29378,8
1024,0000104099,4
1024,0000121679,8
1025,0000125113,8
1029,0000129920,5
1029,09391,5
103,0000131316,2
1031,0000133052,7
1032,06002,4
1037,0000110234,2
1037,0000131554,7
1037,0000136699,2
1039,0000103579,2
1040,0000124083,4
1042,0000101872,4
1045,0000120222,2
1045,05020,2
1045,09198,5
1045,12134,5
1046,0000137986,2
1046,12996,7
1052,0000125113,7
106,06246,4
106,12048,4
1070,10173,20
1072,0000124206,3
109,0000100896,9
109,00698,9
109,01874,3
109,05719,3
1096,0000135011,6
110,0000124206,7
110,08619,5
110,09899,6
1103,0000131318,2
1103,0000134648,8
1105,0000104545,2
1105,0000129937,2
1105,0000135482,9
1106,0000128576,2
1106,0000128730,2
1106,0000136643,2
1108,09984,5
1110,0000130515,2
1119,0000137411,4
1120,0000113439,2
1120,05666,5
1124,0000119960,2
1124,0000121250,2
1124,0000137988,2
1126,0000115780,2
1126,0000122775,2
1126,0000124082,4
1126,0000131765,2
1126,0000133289,8
1126,02341,8
1126,05665,4
113,0000122096,4
113,12573,4
1130,01989,5
1131,0000140782,4
1134,0000106119,7
1134,0000125186,5
1134,01489,5
1134,08476,5
114,0000134159,2
114,01255,2
115,08643,7
116,0000132609,3
116,04018,6
116,10863,12
117,0000108301,4
117,0000122860,4
117,00589,8
125,00294,4
125,12069,2
125,14603,2
126,0000124987,7
126,0000131905,7
126,04018,7
129,0000118633,4
129,0000130159,7
130,0000132998,2
130,08546,7
131,0000101962,2
131,00072,2
131,05878,6
137,0000128912,4
137,0000137037,2
137,04572,4
138,0000111117,4
138,09831,4
146,0000100039,4
146,0000104292,8
146,0000109177,2
146,01104,4
152,0000116832,4
152,07171,2
152,07459,4
155,0000127233,4
155,0000129532,4
155,0000136291,4
156,01989,4
156,12134,4
160,0000126746,2
163,0000125085,8
163,0000139015,2
163,14633,2
164,0000110868,2
1695,0000100791,6
1695,0000105275,4
1696,0000129937,4
1697,0000104545,7
1697,0000134221,2
1697,0000135246,6
1702,07018,5
1703,0000115375,7
1703,08643,4
1710,10862,2
1710,19193,3
1712,0000102486,2
1712,0000123898,2
1712,0000138521,2
1712,10173,4
1712,12172,4
1717,09700,3
1718,0000120648,4
173,0000118877,4
173,0000122741,2
173,0000130856,4
1734,05719,5
1735,20548,2
1738,13737,3
1739,0000118716,5
1739,0000120649,4
1741,0000128588,5
1741,0000135311,5
1750,0000128470,3
176,0000104116,5
176,0000122147,5
176,0000136415,3
1764,0000126917,4
1768,0000105074,4
1768,0000127024,4
1768,08745,4
1770,0000128108,4
1777,0000130107,4
1789,0000103871,9
1789,0000134418,3
1791,0000137364,2
1791,05365,13
1793,05402,2
1794,0000125148,2
1804,0000118648,2
1804,12134,8
1809,0000129951,4
1809,0000130158,4
1809,0000131554,4
1809,0000135404,4
1809,04018,4
1825,0000111555,4
1825,16586,2
1825,20144,4
184,0000105251,2
1846,0000120747,2
185,0000101950,11
185,0000111705,2
185,0000123564,7
185,0000128423,2
185,0000131327,4
185,0000131998,2
185,10362,2
185,11108,4
1855,0000116833,3
1858,0000129919,3
1865,0000132858,4
1867,0000136374,4
1867,0000137832,4
1868,10863,7
1869,0000132913,7
1869,08619,7
187,0000120281,4
187,0000123121,7
187,09072,7
1876,08009,3
1880,0000131765,4
1880,0000137411,8
1880,05019,2
190,0000115274,4
1909,0000123823,4
1909,06074,4
1917,09137,2
192,0000127010,10
192,0000128108,10
192,08830,2
1941,0000101990,2
1941,0000125019,2
1941,0000132994,2
1942,0000114469,2
1942,0000124986,2
1952,0000114468,4
1952,04572,5
1956,04791,4
197,0000109077,6
197,15212,6
1979,0000123823,2
1997,0000103754,2
1997,05667,2
2009,09072,5
2012,0000101699,10
2012,0000132345,2
2012,0000136662,2
202,0000125444,4
2026,05793,2
2056,0000101913,3
2056,12172,3
2056,14039,2
2058,0000135414,4
206,0000129617,4
2061,0000127232,2
2066,0000135395,4
207,0000129920,4
2074,13435,9
2079,12408,2
2087,0000123278,5
2091,0000103754,4
2092,0000113461,2
2092,0000133314,2
2092,0000133929,2
2092,11245,2
2094,0000113045,8
2094,0000127098,8
2096,0000124109,2
2098,08147,2
2103,15073,2
211,0000131823,2
2113,0000101841,2
213,0000104116,4
220,0000120453,4
228,0000121834,4
228,10749,4
228,12337,4
229,0000133929,4
234,0000127194,2
236,0000128946,8
243,0000132858,9
243,0000134648,9
244,0000133686,2
244,04831,2
247,0000128614,4
250,05379,8
251,0000128107,4
251,14228,7
252,13435,9
253,0000107939,4
255,12217,4
256,02341,4
256,02346,5
265,0000129920,5
269,0000128606,2
269,0000129920,4
269,04376,4
272,0000132858,6
274,0000104649,2
274,0000117721,2
274,0000130826,4
274,01722,2
274,11604,4
277,0000124991,2
277,0000128954,5
283,0000105798,4
283,0000106847,4
283,0000134843,4
283,0000140785,2
289,0000130373,4
289,05751,4
289,12927,4
291,0000116379,9
291,0000124986,4
291,01784,4
291,09122,4
295,0000116379,5
302,0000116379,7
302,0000116833,7
302,09618,4
305,0000122777,2
305,09539,2
309,0000125103,7
309,0000135184,4
310,0000110393,8
312,0000101950,16
312,0000139404,2
312,13884,2
3127,11245,3
3129,0000101842,6
3131,0000123988,2
3132,0000104222,4
3132,20346,2
3134,0000104292,4
3135,07436,4
3136,10862,8
3137,0000127097,3
314,0000116832,8
314,0000122096,4
3143,0000101913,9
3145,0000116212,2
3145,0000134493,2
3147,0000111026,2
3148,0000105788,2
3148,0000122860,2
3148,0000128587,2
3148,0000134300,2
3148,05975,2
3149,0000130762,4
3149,00572,2
3150,0000132588,4
3151,0000134649,5
3152,0000133139,4
3152,0000133291,7
3153,0000105481,2
3153,0000123101,2
3153,0000136771,2
3157,0000111557,3
3157,0000126615,2
317,0000125105,2
317,0000133051,2
319,0000132426,4
321,0000106847,2
321,05236,4
321,13833,10
322,0000110332,4
322,0000129816,4
322,24218,16
324,0000103739,2
324,0000104292,14
324,0000114054,4
324,0000134510,2
324,0000135246,4
324,0000142025,2
324,06220,4
325,0000112662,4
328,09074,4
330,0000101386,4
330,0000136771,8
333,0000128787,10
333,0000134800,2
334,0000130456,11
336,0000132858,4
336,0000135260,4
336,0000136742,4
337,0000115182,4
337,0000139401,6
339,0000134648,8
345,0000124229,7
346,0000121674,4
346,0000129186,2
347,0000128614,4
347,0000129938,5
347,11975,5
352,0000113461,4
352,02211,9
353,0000125103,8
353,0000135572,3
355,0000130159,4
355,10239,5
358,08878,4
358,13435,8
359,0000130762,10
369,0000115182,2
369,0000133052,2
377,10468,4
382,08622,2
382,11111,2
383,04018,10
384,0000141751,7
384,09256,4
385,0000100789,4
385,01489,4
389,0000115661,2
389,0000129277,4
390,0000134403,4
390,05751,6
392,0000100790,4
392,0000112182,4
392,12034,2
393,04500,5
394,0000100163,4
394,0000103826,4
394,0000104565,2
394,0000107690,2
394,0000121485,4
394,09058,4
396,13412,8
400,08877,4
401,0000129938,2
401,09382,4
402,0000123558,2
402,0000130207,2
403,0000100036,2
403,0000124296,4
403,12484,4
415,0000116787,2
415,0000120655,4
416,0000104258,2
416,10980,2
416,12408,4
418,0000104292,5
418,23326,2
424,08663,4
431,0000125113,4
431,0000132254,2
431,08009,7
431,13557,4
445,0000129650,2
451,0000100304,4
451,0000141644,2
451,01109,4
451,04163,4
452,17461,7
453,0000134832,2
453,0000135358,2
459,0000134402,4
464,0000121845,7
464,12356,7
473,0000135573,6
475,0000130673,2
477,0000128470,4
477,12554,4
479,0000111555,14
485,0000129595,4
485,06678,4
486,0000106239,2
486,14343,2
489,05390,4
492,0000122042,4
494,05658,4
494,15212,2
495,0000118716,2
495,0000127097,2
495,01530,4
497,0000109095,4
497,0000117424,4
497,0000129191,4
502,0000125444,7
502,13373,19
504,0000106236,4
504,0000131416,4
504,0000133230,3
504,01574,4
509,0000133251,2
509,01720,12
510,04544,4
510,04964,4
511,0000126763,2
515,0000103754,2
517,0000127006,4
517,08654,24
518,0000122860,2
518,05399,4
518,11616,2
521,0000123121,4
523,0000105730,2
523,0000120664,2
523,00088,2
523,07951,2
523,12638,2
525,0000121679,9
525,0000140268,4
527,0000123943,4
527,06389,2
528,0000101842,13
542,01718,2
546,10863,12
550,0000125148,4
550,04831,4
552,0000101848,2
552,0000127096,13
552,0000142187,2
552,00975,4
552,12619,4
558,0000103871,8
558,13648,4
559,01201,2
559,12907,4
560,0000112711,4
560,0000141277,2
561,11975,8
562,0000119996,4
562,0000129597,4
562,0000134815,2
562,08643,4
563,0000109095,4
563,0000111555,8
565,0000128912,8
577,0000115288,2
577,0000130853,2
577,04055,2
577,05736,4
577,07189,2
582,0000101806,2
582,0000116212,2
582,0000137773,2
582,14055,2
587,0000115182,6
587,0000128697,5
604,0000106068,4
604,0000130197,2
604,0000139264,2
604,0000142161,2
604,05949,2
604,12548,2
605,0000130207,2
605,12927,2
608,0000118168,9
608,0000131632,2
608,0000136641,4
608,0000137027,2
608,0000142161,2
608,07055,2
614,04520,4
622,0000132913,7
622,07579,7
624,0000101841,10
624,0000133080,8
629,0000129190,2
629,08690,3
629,09715,2
632,0000106119,6
632,0000130850,2
632,0000142223,2
632,07562,2
636,0000122979,2
636,17461,4
640,0000129191,2
640,10734,4
642,0000103897,4
642,0000124033,4
642,05381,4
642,13833,7
671,24482,4
676,0000128587,5
676,07970,3
677,09920,4
678,06697,4
678,12324,4
679,10766,4
682,0000124092,4
682,07235,4
682,12336,4
684,0000100732,4
684,12079,4
694,0000129938,4
694,0000130762,12
696,0000122007,4
696,0000134632,4
696,0000134807,4
704,0000101848,2
704,0000120751,2
709,0000125103,7
709,0000134276,4
713,0000132588,3
715,0000131998,3
715,0000133563,4
715,0000136297,3
727,00589,7
727,04663,7
727,12927,4
729,07162,3
732,0000106053,4
732,08541,5
751,12573,4
759,11359,4
760,0000112009,2
760,0000135460,2
760,01709,2
762,05417,13
762,06389,4
762,13705,2
774,0000101699,4
775,00589,4
780,0000119583,4
780,0000130459,7
781,0000141630,4
781,00424,13
787,0000128099,4
787,07355,4
787,10295,7
787,13833,9
791,0000124342,2
791,10378,8
792,0000126647,6
792,0000134402,2
792,04520,6
801,0000125103,8
801,0000126525,8
806,04471,69
809,0000132253,2
811,0000101699,11
811,0000119979,2
811,0000122008,2
811,07881,2
818,0000125113,7
819,20373,3
837,0000118408,3
837,0000136191,3
837,0000136335,4
837,04416,3
837,04964,4
837,22234,4
842,0000105481,4
842,0000110416,4
842,0000128587,4
844,0000135940,4
848,0000113037,4
848,0000136912,2
848,09380,4
850,01530,5
855,0000136748,4
859,0000105074,4
859,0000134845,4
860,04427,4
860,08541,10
861,0000115415,3
864,0000133335,9
864,12132,7
869,0000104912,4
869,07161,4
880,0000101841,6
880,0000103622,6
880,0000128912,6
881,05658,4
886,0000105074,2
886,0000112245,2
886,0000133597,11
894,0000113462,2
894,0000120655,2
894,0000123565,2
894,10436,3
899,0000100304,4
899,0000124947,4
899,0000128787,14
899,10749,4
924,0000105921,2
924,0000129976,3
924,0000131677,2
926,0000128729,2
926,07289,17
946,01720,2
005,0000113915,4
008,13471,2
009,06246,2
010,0000123981,14
011,0000121420,7
013,0000116301,4
013,0000122532,4
013,0000130656,11
013,02341,18
013,12585,4
013,12632,2
017,0000123013,4
017,0000124928,11
017,0000128093,4
021,04663,4
029,0000124691,2
029,0000129936,2
029,0000130646,4
033,0000112711,4
034,01574,2
034,16636,6
034,24140,6
036,0000129532,4
036,07434,8
037,0000132281,2
038,0000114468,5
040,0000115909,11
040,17461,11
042,0000112198,4
042,0000128252,2
042,0000134363,2
042,0000134650,10
042,00698,8
044,13885,2
048,19704,2
050,0000135201,4
051,0000112662,4
051,19705,4
056,0000122594,2
057,12132,4
058,0000120956,5
058,06231,13
060,0000132913,4
060,00403,4
061,12265,2
064,0000133173,7
064,12134,7
066,0000125103,9
068,10436,5
068,13435,5
069,08778,2
075,0000138379,4
077,0000123946,4
079,05968,7
079,08895,3
080,0000134471,4
080,05393,7
080,12131,4
081,0000131774,2
081,0000141753,2
081,05841,4
081,12047,2
082,0000109574,2
082,0000122761,2
082,05177,2
1007,0000125103,8
101,0000114468,7
101,07235,2
1015,0000106694,2
1015,0000129944,6
1015,0000132859,2
1015,13581,2
1015,14082,2
1019,0000137058,2
1020,12502,4
1022,0000115182,8
1022,07579,8
1024,0000105975,8
1024,12193,4
1029,0000120148,4
1029,0000121312,4
103,0000129816,2
103,12172,4
1031,0000139132,4
1031,13134,4
1032,08955,4
1037,0000118874,2
1037,0000132070,4
1037,09859,4
1040,0000119996,4
1044,0000101872,4
1045,0000135521,5
1045,22395,3
1046,0000111557,4
1046,0000118346,2
1046,0000127097,10
1046,0000129816,4
1046,02341,4
1046,09649,4
1046,11245,4
106,0000122775,4
106,0000131595,4
106,0000131653,4
1065,16662,2
1072,12471,9
1072,16636,9
109,0000100693,3
109,0000125290,3
109,0000136699,3
109,14710,9
109,24218,9
1096,0000118716,7
1103,0000125103,9
1103,01773,8
1103,05658,8
1103,12265,4
1105,0000101950,7
1105,0000130456,7
1105,0000136196,6
1105,0000141331,2
1106,0000134413,2
1106,0000141026,2
1107,0000104220,2
1107,02308,2
1113,0000120657,7
1120,0000125103,4
1124,0000120527,2
1126,0000106087,4
1126,04033,2
1126,07400,2
113,0000128228,4
113,0000133335,7
113,06147,4
113,13737,4
1131,11976,8
1134,0000125084,6
1134,0000133335,5
114,0000136716,2
114,12150,2
115,0000125136,7
116,0000132588,6
117,04572,8
117,28870,4
125,0000118718,2
125,12019,8
126,0000119204,4
126,02345,4
129,0000134362,4
130,02192,2
131,0000102113,2
133,0000108961,4
133,0000137935,2
137,0000131013,2
137,00596,4
137,02007,2
146,0000100895,2
146,0000103703,4
146,0000106054,2
146,05238,2
151,12302,8
152,0000103623,2
152,0000104915,4
152,0000136592,2
152,01704,2
152,12385,4
157,15834,3
159,0000102516,3
160,07162,2
160,13737,4
161,0000106088,28
163,0000118834,4
163,0000131742,2
163,0000134875,4
163,10863,12
164,0000100898,2
1695,10295,6
1696,0000116285,4
1697,0000106171,2
1697,0000108795,6
1702,0000129933,2
1702,09971,2
1703,0000111408,4
1703,0000134469,4
1707,0000128614,6
1710,0000128470,2
1717,09971,3
1718,0000126647,4
1718,0000128954,4
1720,0000108752,2
173,0000123565,4
173,0000134289,7
173,0000139343,2
1734,0000109568,5
1734,05366,5
1735,08838,2
1738,0000100634,3
1738,0000106119,7
1738,05032,6
1738,16637,3
174,12996,9
1741,0000124082,5
1741,00424,5
1750,0000118346,5
1750,09082,6
1759,0000136374,4
176,0000113114,3
176,0000134672,5
1764,0000134418,4
1768,12334,7
1789,0000128616,6
1791,0000120655,2
1794,0000120148,2
1794,06927,2
1801,0000129920,4
1804,0000107915,2
1804,0000132255,8
1804,0000132858,8
1804,10188,4
1825,0000127097,2
1825,04688,2
1833,00589,7
184,0000129912,2
184,0000140831,2
1846,0000105935,2
1846,0000120453,4
1846,0000130159,4
1846,01575,2
185,0000137551,2
185,0000139589,2
185,0000142154,2
185,01552,2
185,15391,4
1858,0000129277,6
1858,17461,6
1867,0000122508,2
1867,0000132116,2
1867,11603,2
1868,07160,2
1869,00424,7
1869,13825,7
1880,0000104569,2
1880,0000137769,2
1880,12104,2
189,0000131905,4
1892,05467,4
190,0000110393,11
1917,09072,6
192,0000128787,10
192,14746,4
1942,0000110649,2
1942,09713,2
1952,0000133291,4
1956,08654,4
1963,0000132930,2
1979,0000135241,2
1981,12455,4
199,04376,4
1995,0000127096,7
1995,0000136458,4
1995,01549,4
1995,16586,4
1997,0000122508,2
200,0000130555,4
200,16636,9
2009,08010,2
2012,0000118716,8
2012,0000122676,4
2012,0000124928,4
202,05379,4
2035,0000138516,2
2035,01323,3
2056,05032,2
2057,07207,4
2057,09859,7
2061,0000114468,5
2061,0000128946,5
2066,12172,4
2079,0000106053,5
2079,00763,2
2079,24482,2
208,12168,2
2091,0000104100,2
2091,0000118003,2
2091,0000129951,5
2092,0000130456,2
2092,0000131554,6
2094,0000130158,8
2094,13833,17
2098,0000134648,3
2103,0000116724,2
2103,0000129097,2
2103,16517,2
211,0000133461,2
2113,0000112595,2
2113,14061,2
2115,0000130704,5
212,0000101699,8
213,0000103579,4
217,0000122947,2
220,0000119134,5
220,0000127098,4
226,07055,2
228,0000110263,4
229,06234,4
234,0000100895,2
234,0000119906,2
234,08690,2
236,0000124078,8
236,12324,8
243,04831,9
244,0000135395,3
251,0000101842,7
251,0000132427,7
251,0000136017,4
251,07018,4
252,08877,4
265,0000109078,3
265,0000128948,7
268,0000128730,4
268,0000136405,4
269,0000128946,4
269,0000131905,4
274,0000131835,2
274,12134,8
277,0000130675,2
283,0000108796,2
283,0000131867,4
283,0000141649,2
283,07002,2
283,09788,4
287,04663,8
289,0000110878,4
289,0000127076,4
289,0000136592,4
291,0000135481,4
291,0000136321,2
291,06246,4
302,0000112009,4
303,0000116689,4
303,0000128093,4
305,0000114743,2
305,0000131732,2
309,02341,4
309,08549,11
310,0000122508,8
312,0000131158,2
312,0000133251,2
312,0000136555,2
312,0000142297,2
3127,0000114468,3
3127,0000133635,2
3127,02346,9
3131,0000103703,4
3133,0000124083,4
3133,0000126647,4
3134,08407,4
3134,13277,7
3135,02346,4
3137,0000128423,3
3137,07189,2
3139,0000128610,3
314,04663,8
3143,14527,3
3144,0000106749,4
3144,0000128909,7
3144,0000134848,7
3144,0000141752,4
3145,08546,2
3145,13448,2
3146,0000123121,4
3147,0000135011,4
3148,0000122948,2
3148,0000135215,2
3148,0000137412,2
3148,08577,2
3150,01989,4
3151,0000134935,5
3153,0000136412,2
3154,0000104099,2
3157,0000128946,3
3157,04203,3
317,0000126527,8
319,0000122765,9
321,0000127248,4
321,0000136289,4
321,14710,4
322,12107,4
325,0000103754,2
325,0000113441,2
325,0000137819,2
325,09714,4
326,04064,2
328,0000135011,4
332,0000132427,4
333,0000133646,2
333,02102,8
334,15164,2
336,09122,4
336,12349,2
337,0000132913,4
339,00431,4
343,09968,8
345,0000125443,7
346,0000132840,10
346,0000135799,10
346,09285,2
347,10863,5
352,13370,4
354,17861,13
358,0000103872,2
358,04572,4
359,0000115364,2
359,13351,3
369,0000132913,4
377,0000121169,4
383,0000123453,4
384,0000131655,4
385,0000128405,4
385,0000138171,4
389,0000135246,2
393,0000134939,4
394,0000104222,4
394,0000106237,4
394,0000128127,4
394,0000135232,2
394,0000139344,2
395,0000133052,4
396,09714,4
400,0000100079,2
401,0000131554,10
402,0000132254,4
403,0000120281,4
403,0000127077,2
403,04557,2
404,12057,4
415,0000131415,2
415,0000135534,4
415,05020,7
415,12384,7
416,08009,47
416,13640,4
424,0000122096,4
424,00070,7
424,10749,4
424,13939,4
427,0000107769,4
427,0000128616,5
439,00092,2
444,0000101699,12
444,04688,8
444,09404,8
445,0000120493,2
445,0000129097,2
445,08903,2
448,04072,12
452,08550,4
453,0000116833,11
453,0000130856,2
464,0000128853,4
464,10245,4
475,0000139662,2
475,07055,2
477,0000128614,4
479,0000121682,2
479,0000125142,2
485,13458,4
486,12174,2
486,14740,2
489,0000122939,4
489,0000126507,8
489,0000135372,4
489,06074,4
492,0000128397,4
492,0000128423,4
492,0000128912,6
495,07448,2
497,0000116466,4
497,0000141637,4
497,05380,4
497,07009,4
497,17662,4
504,0000103897,4
504,0000119798,4
504,0000123013,4
504,0000124339,3
504,0000125257,4
504,0000127973,3
504,0000138347,3
504,05400,4
504,05430,4
509,0000105729,2
509,0000111033,2
510,0000106105,4
510,0000123121,7
510,09788,4
511,0000121729,2
511,0000124308,8
511,08528,2
513,0000106053,4
513,01881,4
513,10188,2
515,0000115788,2
515,10749,2
517,0000111557,4
518,0000119273,7
518,0000123300,2
518,0000128985,2
518,0000131524,2
518,12927,4
518,15162,4
521,08992,4
523,0000113045,4
523,0000139401,4
525,0000105518,2
525,0000122723,2
525,0000122979,2
525,0000128798,2
525,0000132927,2
525,12079,4
527,0000128787,8
527,00276,4
539,05290,3
542,0000130405,2
549,0000133418,4
550,0000128954,4
550,0000137774,4
550,0000141630,4
552,09992,7
557,0000128787,9
560,09072,4
561,0000132345,4
561,05531,4
561,05975,4
562,0000136669,2
562,00424,11
562,28713,2
563,08218,4
563,09382,4
563,16664,4
565,01989,9
565,08715,6
572,0000118944,2
577,0000116993,2
577,0000118877,4
577,0000127022,4
577,0000128716,4
580,0000112712,2
582,0000128710,9
587,0000127024,3
587,0000128783,3
587,0000135482,5
589,0000113250,2
604,0000110666,2
604,09257,4
605,05987,8
608,0000103636,2
608,0000124509,4
608,0000125134,2
608,0000135469,2
608,12246,4
608,13557,11
614,0000101883,2
614,12057,8
614,19704,8
622,0000122096,4
622,0000128587,4
622,12585,4
629,10436,16
629,12246,2
629,13781,2
632,0000102113,2
632,0000117555,2
632,0000131905,4
632,0000135196,3
632,0000137933,2
632,06190,2
636,04887,2
640,0000124500,2
640,0000136417,2
640,0000138516,4
640,10749,8
645,0000135246,6
645,08642,4
653,19651,2
670,0000120739,2
670,0000133173,4
671,05047,4
671,05134,4
677,0000104220,4
678,0000124987,5
678,0000136196,4
679,0000128787,7
679,0000136291,4
679,07434,4
679,09134,4
682,0000128614,4
684,07890,4
684,09198,8
694,0000132428,6
694,0000137336,4
696,0000126525,8
696,0000132630,4
696,09072,9
709,0000112009,4
709,0000123045,4
709,0000132428,4
709,02276,4
711,0000137438,2
711,10437,2
711,14040,2
711,14595,4
713,0000129174,3
715,13557,8
715,13863,4
727,0000127194,4
727,0000128173,4
727,0000136373,4
727,08955,4
728,0000116724,2
728,04147,2
732,0000133291,12
732,06389,4
732,10173,4
751,0000137883,4
759,0000130656,7
759,0000132254,7
759,00407,4
759,06852,4
760,0000134998,2
760,13833,4
762,0000103925,8
762,0000119923,2
762,0000122435,2
762,0000123801,2
762,0000134285,2
762,0000136293,2
762,01530,8
773,0000106794,2
773,0000134289,2
774,0000116832,4
777,0000130159,6
777,12057,8
780,0000135573,4
781,13435,4
781,13502,2
787,0000105547,4
787,07189,4
787,13825,4
791,0000119134,8
792,00072,7
792,13134,4
792,13833,7
809,0000130853,6
809,0000136969,7
809,13800,2
811,0000124358,2
811,0000132345,2
816,0000100334,4
816,0000132858,4
816,00424,4
816,12172,4
818,0000130684,2
818,05645,4
818,20994,7
820,08541,8
823,0000116830,6
825,0000110332,3
825,0000119993,6
825,0000137362,2
825,0000142192,6
830,01880,2
